Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,word,log_freq,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,subject,survey_code,stimulus,key_press,sensible,critical,Class,practice,order,string,same,version_with_order,item_version,item,source,different_frame,ambiguity_type,response,correct_response,Gender,Native_Speaker,Mobile_Device,Age,B1,B2,version,bot_avg,log_rt,rt_z,count.x,prior_accuracy,prior_rt,distance_bert,distance_elmo,mean_relatedness,median_relatedness,sd_relatedness,se_relatedness,count.y,length
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1446,NA,html-keyboard-response,211,397673,0.0-101.0-1.0,du57z90equ,du57z90equ,He had a legal appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M1_a_M2_a,M2_a,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,28,2,Chair,M1_a_M2_a,1,7.276556403,0.809734904,52,0.833333333,7.435252683,0.370739162,0.108166337,1.571428571,1,1.741541568,0.465446562,14,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1688,NA,html-keyboard-response,59,119703,0.0-25.0-1.0,aq8lxy7f2y,aq8lxy7f2y,He had an undefinable appeal.<p>,88,S,yes,N,main,second,appeal,TRUE,M1_a_M1_b,M1_b,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,19,2,Chair,M1_a_M1_b,1,7.431299675,1.942341302,54,0.72,7.677849762,0.120313466,0.045355678,3.7,4,0.483045892,0.152752523,10,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1303,NA,html-keyboard-response,191,313456,0.0-91.0-1.0,6mgqfqnfnt,6mgqfqnfnt,He had an undefinable appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M2_a_M1_b,M1_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,7.172424577,0.122538364,55,0.72,7.677849762,0.398581862,0.13264215,1.235294118,1,1.200490096,0.291161616,17,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,920,NA,html-keyboard-response,81,134614,0.0-36.0-1.0,o40xglp55j,o40xglp55j,He had a universal appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M2_b_M1_a,M1_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.82437367,-0.167397951,47,0.870967742,7.460489614,0.430851221,0.150558531,1,0,1.328422328,0.313112146,18,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,671,NA,html-keyboard-response,173,475516,0.0-82.0-1.0,va3hb1mkox,va3hb1mkox,He had a pending appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_a_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,23,2,Chair,M1_a_M2_b,1,6.508769137,-0.73672676,53,0.857142857,7.423902714,0.430851221,0.150558531,1,0,1.328422328,0.313112146,18,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,702,NA,html-keyboard-response,59,73939,0.0-25.0-1.0,xdomj2pout,xdomj2pout,He had a universal appeal.<p>,77,S,yes,N,main,second,appeal,TRUE,M1_b_M1_a,M1_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M1_b,1,6.553933404,-0.350054906,55,0.870967742,7.460489614,0.120313466,0.045355678,3.7,4,0.483045892,0.152752523,10,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,819,NA,html-keyboard-response,121,296567,0.0-56.0-1.0,rln6tvgsn6,rln6tvgsn6,He had a pending appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_b_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_b,1,6.708084084,0.101852476,50,0.857142857,7.423902714,0.4461236,0.182452857,0.714285714,0,1.253566341,0.473803541,7,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,2014,NA,html-keyboard-response,35,227722,0.0-13.0-1.0,phcg9go4je,phcg9go4je,He had a pending appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M1_a_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,7.607878073,1.376796092,35,0.857142857,7.423902714,0.430851221,0.150558531,1,0,1.328422328,0.313112146,18,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1326,NA,html-keyboard-response,109,192372,0.0-50.0-1.0,kzat707d4c,kzat707d4c,He had a universal appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M2_b_M1_a,M1_a,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Male,Yes,No,20,2,Chair,M1_a_M2_b,1,7.189922171,0.183558554,54,0.870967742,7.460489614,0.430851221,0.150558531,1,0,1.328422328,0.313112146,18,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1145,NA,html-keyboard-response,171,236483,0.0-81.0-1.0,11s3zyvhm4,11s3zyvhm4,He had an undefinable appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M2_a_M1_b,M1_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_a,1,7.043159916,0.369186122,55,0.72,7.677849762,0.398581862,0.13264215,1.235294118,1,1.200490096,0.291161616,17,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,936,NA,html-keyboard-response,157,259199,0.0-74.0-1.0,4ntjz706ef,4ntjz706ef,He had a universal appeal.<p>,77,S,yes,N,main,second,appeal,TRUE,M1_b_M1_a,M1_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M1_b,1,6.841615476,-0.201803187,54,0.870967742,7.460489614,0.120313466,0.045355678,3.7,4,0.483045892,0.152752523,10,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1023,NA,html-keyboard-response,189,446399,0.0-90.0-1.0,ppv7uctwr1,ppv7uctwr1,He had an undefinable appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M2_b_M1_b,M1_b,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,22,2,Chair,M1_b_M2_b,1,6.930494766,-0.365870902,55,0.72,7.677849762,0.4461236,0.182452857,0.714285714,0,1.253566341,0.473803541,7,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,2422,NA,html-keyboard-response,181,443553,0.0-86.0-1.0,awnat83w0r,awnat83w0r,He had an undefinable appeal.<p>,77,S,yes,N,main,second,appeal,TRUE,M1_a_M1_b,M1_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M1_b,1,7.792348924,0.324683418,55,0.72,7.677849762,0.120313466,0.045355678,3.7,4,0.483045892,0.152752523,10,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1064,NA,html-keyboard-response,77,160776,0.0-34.0-1.0,s4hekwenop,s4hekwenop,He had a legal appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_a_M2_a,M2_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,26,2,Chair,M1_a_M2_a,1,6.96979067,-0.444027992,54,0.833333333,7.435252683,0.370739162,0.108166337,1.571428571,1,1.741541568,0.465446562,14,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1121,NA,html-keyboard-response,245,432488,0.0-118.0-1.0,6lbv5uhykm,6lbv5uhykm,He had a universal appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M2_a_M1_a,M1_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_a,1,7.021976423,-0.256414559,55,0.870967742,7.460489614,0.370739162,0.108166337,1.571428571,1,1.741541568,0.465446562,14,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1186,NA,html-keyboard-response,209,247342,0.0-100.0-1.0,2r8jyhe7un,2r8jyhe7un,He had a pending appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_b_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_b,1,7.07834158,1.77122543,46,0.857142857,7.423902714,0.4461236,0.182452857,0.714285714,0,1.253566341,0.473803541,7,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1534,NA,html-keyboard-response,231,468288,0.0-111.0-1.0,r1c2epbxzl,r1c2epbxzl,He had a universal appeal.<p>,88,S,yes,N,main,second,appeal,TRUE,M1_b_M1_a,M1_a,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,20,2,Chair,M1_a_M1_b,1,7.335633982,0.226233938,55,0.870967742,7.460489614,0.120313466,0.045355678,3.7,4,0.483045892,0.152752523,10,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1515,NA,html-keyboard-response,171,287148,0.0-81.0-1.0,vc2ac751cz,vc2ac751cz,He had a pending appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M1_b_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,18,2,Chair,M1_b_M2_b,1,7.323170718,0.650805461,55,0.857142857,7.423902714,0.4461236,0.182452857,0.714285714,0,1.253566341,0.473803541,7,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,2116,NA,html-keyboard-response,173,324571,0.0-82.0-1.0,vxyw6621ka,vxyw6621ka,He had a pending appeal.<p>,77,S,yes,N,main,second,appeal,TRUE,M2_a_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,22,2,Chair,M2_a_M2_b,1,7.657282793,0.980874083,55,0.857142857,7.423902714,0.098901391,0.060672343,3.272727273,4,0.904534034,0.272727273,11,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,623,NA,html-keyboard-response,127,183220,0.0-59.0-1.0,xxh77u2udt,xxh77u2udt,He had a legal appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_b_M2_a,M2_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,20,2,Chair,M1_b_M2_a,1,6.434546519,-1.288467545,55,0.833333333,7.435252683,0.398581862,0.13264215,1.235294118,1,1.200490096,0.291161616,17,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,2809,NA,html-keyboard-response,101,243494,0.0-46.0-1.0,kdxs9d2gww,kdxs9d2gww,He had an undefinable appeal.<p>,77,S,yes,N,main,second,appeal,TRUE,M1_a_M1_b,M1_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,21,2,Chair,M1_a_M1_b,1,7.940583827,2.098322488,54,0.72,7.677849762,0.120313466,0.045355678,3.7,4,0.483045892,0.152752523,10,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1214,NA,html-keyboard-response,73,113196,0.0-32.0-1.0,6g6ama8qck,6g6ama8qck,He had a legal appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_b_M2_a,M2_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,7.101675972,1.437874392,56,0.833333333,7.435252683,0.398581862,0.13264215,1.235294118,1,1.200490096,0.291161616,17,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1223,NA,html-keyboard-response,177,263157,0.0-84.0-1.0,jrnkr73qqa,jrnkr73qqa,He had a pending appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M1_b_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,21,2,Chair,M1_b_M2_b,1,7.109062136,0.503436802,54,0.857142857,7.423902714,0.4461236,0.182452857,0.714285714,0,1.253566341,0.473803541,7,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1027,NA,html-keyboard-response,235,82547453,0.0-113.0-1.0,kgyhdlaomp,kgyhdlaomp,He had a pending appeal.<p>,77,S,yes,N,main,second,appeal,TRUE,M2_a_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,18,2,Chair,M2_a_M2_b,1,6.93439721,-0.345479948,55,0.857142857,7.423902714,0.098901391,0.060672343,3.272727273,4,0.904534034,0.272727273,11,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,2318,NA,html-keyboard-response,97,233424,0.0-44.0-1.0,lpduruhrnk,lpduruhrnk,He had a pending appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_a_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_b,1,7.748460024,1.016241052,56,0.857142857,7.423902714,0.430851221,0.150558531,1,0,1.328422328,0.313112146,18,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1778,NA,html-keyboard-response,165,300293,0.0-78.0-1.0,pm85lle7oc,pm85lle7oc,He had a universal appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M2_a_M1_a,M1_a,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Female,Yes,No,19,2,Chair,M1_a_M2_a,1,7.483244416,1.208941882,55,0.870967742,7.460489614,0.370739162,0.108166337,1.571428571,1,1.741541568,0.465446562,14,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1286,NA,html-keyboard-response,37,105255,0.0-14.0-1.0,uaydq1djrs,uaydq1djrs,He had an undefinable appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M2_b_M1_b,M1_b,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Male,Yes,No,29,2,Chair,M1_b_M2_b,1,7.159291905,0.068189217,55,0.72,7.677849762,0.4461236,0.182452857,0.714285714,0,1.253566341,0.473803541,7,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1128,NA,html-keyboard-response,211,537870,0.0-101.0-1.0,m7n1h07aw2,m7n1h07aw2,He had a pending appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_a_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_b,1,7.028201432,-0.250498827,54,0.857142857,7.423902714,0.430851221,0.150558531,1,0,1.328422328,0.313112146,18,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1390,NA,html-keyboard-response,171,960591,0.0-81.0-1.0,4zpuq8ud9x,4zpuq8ud9x,He had a legal appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_b_M2_a,M2_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Female,Yes,No,23,2,Chair,M1_b_M2_a,1,7.237059026,-0.513648571,55,0.833333333,7.435252683,0.398581862,0.13264215,1.235294118,1,1.200490096,0.291161616,17,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,887,NA,html-keyboard-response,43,96841,0.0-17.0-1.0,x784e4lcbj,x784e4lcbj,He had a pending appeal.<p>,88,S,yes,N,main,second,appeal,FALSE,M1_a_M2_b,M2_b,33,Klepousniotou et al (2008),Yes,Polysemy,N,FALSE,Male,Yes,No,22,2,Chair,M1_a_M2_b,1,6.787844982,-0.47107366,55,0.857142857,7.423902714,0.430851221,0.150558531,1,0,1.328422328,0.313112146,18,6
appeal,0,1.73,1.26,0,30,1,663,Noun,appeal,2.822168079,1016,NA,html-keyboard-response,159,377729,0.0-75.0-1.0,sufdrtgf9g,sufdrtgf9g,He had a legal appeal.<p>,77,S,yes,N,main,second,appeal,FALSE,M1_a_M2_a,M2_a,33,Klepousniotou et al (2008),Yes,Polysemy,S,TRUE,Male,Yes,No,20,2,Chair,M1_a_M2_a,1,6.923628628,-0.573008515,55,0.833333333,7.435252683,0.370739162,0.108166337,1.571428571,1,1.741541568,0.465446562,14,6
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1712,NA,html-keyboard-response,35,84299,0.0-13.0-1.0,qck08emfde,qck08emfde,She had window locks.<p>,77,S,yes,N,main,second,locks,TRUE,M2_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Male,Yes,No,22,2,Chair,M2_a_M2_b,1,7.445417557,1.046778427,54,0.823529412,7.510497533,0.060202837,0.021203756,3.555555556,4,0.726483157,0.242161052,9,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1265,NA,html-keyboard-response,75,165287,0.0-33.0-1.0,satgb3rqke,satgb3rqke,She had window locks.<p>,77,S,yes,N,main,second,locks,TRUE,M2_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M2_a_M2_b,1,7.142827401,0.252939932,55,0.823529412,7.510497533,0.060202837,0.021203756,3.555555556,4,0.726483157,0.242161052,9,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1008,NA,html-keyboard-response,153,220511,0.0-72.0-1.0,78f1p4m7t2,78f1p4m7t2,She had brown locks.<p>,77,S,yes,N,main,second,locks,FALSE,M2_a_M1_b,M1_b,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Male,Yes,No,21,2,Chair,M1_b_M2_a,1,6.915723449,-0.003194648,55,0.823529412,7.433011171,0.375346899,0.067510068,0.210526316,0,0.535303379,0.122807018,19,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1373,NA,html-keyboard-response,89,154160,0.0-40.0-1.0,urq6h944hm,urq6h944hm,She had door locks.<p>,77,S,yes,N,main,second,locks,FALSE,M1_a_M2_b,M2_b,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M1_a_M2_b,1,7.224753406,1.031885002,55,0.84,7.498243096,0.380106211,0.101951361,0,0,0,0,10,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1174,NA,html-keyboard-response,37,162407,0.0-14.0-1.0,9fkbaxk3zu,9fkbaxk3zu,She had door locks.<p>,77,S,yes,N,main,second,locks,TRUE,M2_a_M2_b,M2_b,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M2_a_M2_b,1,7.068172,-0.551053059,55,0.84,7.498243096,0.060202837,0.021203756,3.555555556,4,0.726483157,0.242161052,9,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,922,NA,html-keyboard-response,239,390389,0.0-115.0-1.0,np8fheoehh,np8fheoehh,She had brown locks.<p>,88,S,yes,N,main,second,locks,FALSE,M2_a_M1_b,M1_b,98,Klepousniotou (2002),No,Homonymy,N,FALSE,Male,Yes,No,21,2,Chair,M1_b_M2_a,1,6.826545224,-0.218508499,55,0.823529412,7.433011171,0.375346899,0.067510068,0.210526316,0,0.535303379,0.122807018,19,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,767,NA,html-keyboard-response,229,273127,0.0-110.0-1.0,hdblro1e9q,hdblro1e9q,She had window locks.<p>,77,S,yes,N,main,second,locks,TRUE,M2_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M2_a_M2_b,1,6.642486801,-0.42106771,55,0.823529412,7.510497533,0.060202837,0.021203756,3.555555556,4,0.726483157,0.242161052,9,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,742,NA,html-keyboard-response,219,272004,0.0-105.0-1.0,so1m7krwy9,so1m7krwy9,She had curly locks.<p>,77,S,yes,N,main,second,locks,FALSE,M2_a_M1_a,M1_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M1_a_M2_a,1,6.609349243,-0.624160256,55,0.8125,7.046030169,0.364491343,0.09430939,0,0,0,0,13,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1207,NA,html-keyboard-response,137,463585,0.0-64.0-1.0,bjdam1cm56,bjdam1cm56,She had curly locks.<p>,77,S,yes,N,main,second,locks,FALSE,M2_b_M1_a,M1_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,7.095893221,-0.453808385,55,0.8125,7.046030169,0.380106211,0.101951361,0,0,0,0,10,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1550,NA,html-keyboard-response,67,162718,0.0-29.0-1.0,op2dnqu0a7,op2dnqu0a7,She had window locks.<p>,88,S,yes,N,main,second,locks,FALSE,M1_a_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,N,FALSE,Male,Yes,No,19,2,Chair,M1_a_M2_a,1,7.34601021,2.300215644,55,0.823529412,7.510497533,0.364491343,0.09430939,0,0,0,0,13,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1144,NA,html-keyboard-response,187,292604,0.0-89.0-1.0,ze8q4rklbg,ze8q4rklbg,She had window locks.<p>,77,S,yes,N,main,second,locks,TRUE,M2_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,7.042286172,-0.128351951,55,0.823529412,7.510497533,0.060202837,0.021203756,3.555555556,4,0.726483157,0.242161052,9,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1219,NA,html-keyboard-response,183,340761,0.0-87.0-1.0,sn1yu7vsxd,sn1yu7vsxd,She had brown locks.<p>,77,S,yes,N,main,second,locks,FALSE,M2_a_M1_b,M1_b,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,19,2,Chair,M1_b_M2_a,1,7.105786129,-0.187356083,55,0.823529412,7.433011171,0.375346899,0.067510068,0.210526316,0,0.535303379,0.122807018,19,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,2328,NA,html-keyboard-response,181,409010,0.0-86.0-1.0,xqssc38w0c,xqssc38w0c,She had door locks.<p>,77,S,yes,N,main,second,locks,FALSE,M1_b_M2_b,M2_b,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Prefer not to answer,Yes,No,19,2,Chair,M1_b_M2_b,1,7.752764809,0.375910295,54,0.84,7.498243096,0.380734086,0.070536137,0.333333333,0,0.651338947,0.188025358,12,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,663,NA,html-keyboard-response,177,320204,0.0-84.0-1.0,h6swhj4mme,h6swhj4mme,She had window locks.<p>,77,S,yes,N,main,second,locks,TRUE,M2_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Male,Yes,No,18,2,Chair,M2_a_M2_b,1,6.49677499,-0.771447723,54,0.823529412,7.510497533,0.060202837,0.021203756,3.555555556,4,0.726483157,0.242161052,9,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,911,NA,html-keyboard-response,121,154670,0.0-56.0-1.0,p5fnydw94c,p5fnydw94c,She had window locks.<p>,88,S,yes,N,main,second,locks,FALSE,M1_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,N,FALSE,Female,Yes,No,20,2,Chair,M1_b_M2_a,1,6.814542897,-0.526652707,54,0.823529412,7.510497533,0.375346899,0.067510068,0.210526316,0,0.535303379,0.122807018,19,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,893,NA,html-keyboard-response,67,116113,0.0-29.0-1.0,flr5bk7hm2,flr5bk7hm2,She had curly locks.<p>,77,S,yes,N,main,second,locks,FALSE,M2_b_M1_a,M1_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_a_M2_b,1,6.794586581,-0.427642399,54,0.8125,7.046030169,0.380106211,0.101951361,0,0,0,0,10,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,885,NA,html-keyboard-response,147,357006,0.0-69.0-1.0,y8z6hxvply,y8z6hxvply,She had curly locks.<p>,77,S,yes,N,main,second,locks,FALSE,M2_a_M1_a,M1_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,26,2,Chair,M1_a_M2_a,1,6.785587645,-0.564151736,54,0.8125,7.046030169,0.364491343,0.09430939,0,0,0,0,13,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1067,NA,html-keyboard-response,45,95238,0.0-18.0-1.0,nrxcy3jh2z,nrxcy3jh2z,She had window locks.<p>,77,S,yes,N,main,second,locks,TRUE,M2_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M2_a_M2_b,1,6.972606251,-0.412023208,55,0.823529412,7.510497533,0.060202837,0.021203756,3.555555556,4,0.726483157,0.242161052,9,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1581,NA,html-keyboard-response,33,236504,0.0-12.0-1.0,3lr2j29be7,3lr2j29be7,She had brown locks.<p>,77,S,yes,N,main,second,locks,FALSE,M2_a_M1_b,M1_b,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,7.365812837,0.107498846,56,0.823529412,7.433011171,0.375346899,0.067510068,0.210526316,0,0.535303379,0.122807018,19,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1183,NA,html-keyboard-response,251,463986,0.0-121.0-1.0,se4vr7yp8v,se4vr7yp8v,She had curly locks.<p>,77,S,yes,N,main,second,locks,FALSE,M2_b_M1_a,M1_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,20,2,Chair,M1_a_M2_b,1,7.075808864,-0.451975865,54,0.8125,7.046030169,0.380106211,0.101951361,0,0,0,0,10,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,2079,NA,html-keyboard-response,187,377573,0.0-89.0-1.0,ra0zaqlxos,ra0zaqlxos,She had window locks.<p>,88,S,yes,N,main,second,locks,FALSE,M1_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,N,FALSE,Female,Yes,No,21,2,Chair,M1_b_M2_a,1,7.639642288,1.194584093,55,0.823529412,7.510497533,0.375346899,0.067510068,0.210526316,0,0.535303379,0.122807018,19,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,781,NA,html-keyboard-response,155,205291,0.0-73.0-1.0,961ytz4h4r,961ytz4h4r,She had window locks.<p>,77,S,yes,N,main,second,locks,TRUE,M2_b_M2_a,M2_a,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Female,Yes,No,18,2,Chair,M2_a_M2_b,1,6.66057515,-0.6127481,55,0.823529412,7.510497533,0.060202837,0.021203756,3.555555556,4,0.726483157,0.242161052,9,4
lock,0,4.65,0.63,0,26,1,2885,Verb,lock,3.460296327,1583,NA,html-keyboard-response,85,159822,0.0-38.0-1.0,meoc92246n,meoc92246n,She had door locks.<p>,77,S,yes,N,main,second,locks,FALSE,M1_b_M2_b,M2_b,98,Klepousniotou (2002),No,Homonymy,S,TRUE,Male,Yes,No,21,2,Chair,M1_b_M2_b,1,7.36707706,0.918896757,54,0.84,7.498243096,0.380734086,0.070536137,0.333333333,0,0.651338947,0.188025358,12,4
